,review-star-rating,review-title,review-date,avp-badge,review-body,helpful-vote-statement,review-id,review-image-tile,product_name,ASIN,star_rating,product_id,helpful_votes
584,5.0 out of 5 stars,Wonderful deal,2018-10-17,,Wonderful product.. Very lengthy wire.. Even I got it for lightning deal below 200rs..,,R29WBBVM6NEYZH,,MTT-Certified-Lightning-Ultra-Compact-Connector,B0748KXPFJ,5.0,B0748KXPFJ,0
585,3.0 out of 5 stars,Good,2018-04-14,Verified Purchase,It’s not an Apple product but it’s compactable to Apple. It’s good .,,RQBJWI0M7IKXG,,MTT-Certified-Lightning-Ultra-Compact-Connector,B0748KXPFJ,3.0,B0748KXPFJ,0
586,3.0 out of 5 stars,Great if you want Wireless feature only..!,2018-04-27,Verified Purchase,"So guys..!!I have iPhone X & Samsung S8 as well.I charged both my devices separately.- Successfully charge devices- Make device back little hot while charging- Slow charging then Cables- S8 supports fast charging in cables and wireless as well, but in this device I dint find satisfactory speedAdvice- Only buy if you really required wireless charges, dont go for serious regular charging requirement.Thank you",53 people found this helpful,R2HFTW504FJQ09,,SKYVIK-Certified-Wireless-Charger-Samsung,B074K9R8NQ,3.0,B074K9R8NQ,53
587,4.0 out of 5 stars,Go for it..,2017-10-07,Verified Purchase,"It works great. Genuine fast charger. Has a good design but could be further improved. Indicator light on the front is helpful and also makes it look good. It stops charging when the charge is complete which is good overcharge protection.Blue light- Standby, Green- Charging, and lights off when charging done.",28 people found this helpful,RF272Q8DYQ07Z,,SKYVIK-Certified-Wireless-Charger-Samsung,B074K9R8NQ,4.0,B074K9R8NQ,28
588,5.0 out of 5 stars,Great Product - Pricing could be little low!,2017-12-06,Verified Purchase,"The product works Fine and efficiently with a fast charger connected to it. Even though it indicates ""Fast Charging Wirelessly"" is not as fast a cable charger, Yet the charging is effective and holds as good as the traditional one. Worth buying the product and please go for it! The product is cost-effective and performs best!",26 people found this helpful,R16VQJQSDISE5K,,SKYVIK-Certified-Wireless-Charger-Samsung,B074K9R8NQ,5.0,B074K9R8NQ,26
589,3.0 out of 5 stars,Product is not Fast Charging as said in description,2018-07-31,Verified Purchase,"In the description it says FAST CHARGING. But as you see in photo even at 43% charge, it says 2hrs and 30mins. Its not fast charging. Its just a wireless charger i guess. I have connected a Fast Charging Adapter too. Still. I need it to be Fast Charging. Help!",18 people found this helpful,R11X6H5080VV1Z,,SKYVIK-Certified-Wireless-Charger-Samsung,B074K9R8NQ,3.0,B074K9R8NQ,18
590,2.0 out of 5 stars,Feel cheated,2017-12-10,Verified Purchase,"Even though the product has a premium look and looks like a good quality product, it’s functioning is miserable, it say ‘fast charging’ on it but it’s the opposite. A very very slow charger, it should be sold as a mobile stand.",11 people found this helpful,R3G5TBML1321LH,,SKYVIK-Certified-Wireless-Charger-Samsung,B074K9R8NQ,2.0,B074K9R8NQ,11
591,5.0 out of 5 stars,Fast Charges Samsung Note 9,2018-09-22,Verified Purchase,"Using this to charge my Note 9. Wireless fast charging is supported but will not work if you use the Samsung adapter. I hooked this up with the Xiaomi QC charger and Powerbank and got the fast charging effect. As far as the device goes, it's sleek and lightweight though the shape makes it difficult to carry. For that you need the other product from this brand.Also, unlike other players, this device has two charging coils and charges at both portrait and landscape orientation. Satisfied so far, will update the review after one month.",6 people found this helpful,R10AVLGH6TDIX2,,SKYVIK-Certified-Wireless-Charger-Samsung,B074K9R8NQ,5.0,B074K9R8NQ,6
592,5.0 out of 5 stars,Really faster than Samsung og charger,2017-10-27,Verified Purchase,Best built quality...looks fantastic and also fast charging . . best buy,12 people found this helpful,RLCC5W5ZPJ33,,SKYVIK-Certified-Wireless-Charger-Samsung,B074K9R8NQ,5.0,B074K9R8NQ,12
593,4.0 out of 5 stars,EXCELLENT WIRELESS CHARGER,2018-09-05,Verified Purchase,"I am using it for LG V30 plus. It works with three  cases installed on the mobile. These include PU magnetic case and selected back covers. It did not work with a leather case ( StilGut, made in Germany) I purchased from Amazon, USA.The reasons for 4 star are it is expensive, and when used with case even after full charge the green light remains and will not turn to blue even after full charge. However if used without any case the green light turns to blue, flashing.",4 people found this helpful,R2ZAIKWG7V5OWC,,SKYVIK-Certified-Wireless-Charger-Samsung,B074K9R8NQ,4.0,B074K9R8NQ,4
594,5.0 out of 5 stars,nice usefull product.,2018-07-19,Verified Purchase,its good.... appearance is cute & nice.....manufacturing is sturdy... Loved it.the phone gets slightly hot if u charging it with its body cover... and  warm if are charging it without any cover.. However manageable...!Nice experience if u are using the wireless charger 1st time in ur life....( DAY 1 Review - LOL )CONS : A bit costly ...!,4 people found this helpful,R1ZXOUVYBIVCOQ,,SKYVIK-Certified-Wireless-Charger-Samsung,B074K9R8NQ,5.0,B074K9R8NQ,4
595,5.0 out of 5 stars,Good wireless charger for my Galaxy Note 8,2019-05-14,Verified Purchase,"Very satisfied with this wireless charger for my Galaxy Note 8.Works best when it is connected with the bundled cable to my original Samsung charger (that comes bundled with the phone)Also, this charger comes with a built-in overcharge protection, ie. it will stop charging when the phone is fully charged. Thus ensuring the safety of your phone and the battery.  (JFYI, the charging light turns off when this happens)The thing about fast wireless chargers using the Qi technology is that they won't be as fast as a wired charger, however convenience is the most important factor when going wireless imho. Also, you won't be wearing out your charging port by connect-disconnect while charging so that's good motivation too.5 STARS",3 people found this helpful,R2R80HMMIWDRBB,,SKYVIK-Certified-Wireless-Charger-Samsung,B074K9R8NQ,5.0,B074K9R8NQ,3
596,5.0 out of 5 stars,It’s a handy charger for ur phone,2019-05-21,Verified Purchase,Excellent product for my iPhone X,3 people found this helpful,R22PA9640RNCK2,,Yootech-Wireless-Qi-Certified-Compatible-Qi-Enabled,B079KZ49PJ,5.0,B079KZ49PJ,3
597,5.0 out of 5 stars,Great Shopping Experience,2019-06-26,Verified Purchase,Great Price and Excellent adherence to Delivery Date.,3 people found this helpful,R3GC0RL7JR1FL0,,Yootech-Wireless-Qi-Certified-Compatible-Qi-Enabled,B079KZ49PJ,5.0,B079KZ49PJ,3
598,3.0 out of 5 stars,"Average charger ,gets the work done",2019-07-22,Verified Purchase,"The charger works fine but the charging slow ,depends on the type of power adapter you are using .Also you have to place your cell phone exactly on top of the pad so that charging starts .There is no way to tell if your cell phone is charging or it has stopped unless you see your cell phone",,R1JS93SWHJUJQN,,Yootech-Wireless-Qi-Certified-Compatible-Qi-Enabled,B079KZ49PJ,3.0,B079KZ49PJ,0
599,5.0 out of 5 stars,Great!,2019-07-25,Verified Purchase,Very convenient to use for charging. No cables any more. Works perfect.,One person found this helpful,R1KKUUN7012LZ8,,Yootech-Wireless-Qi-Certified-Compatible-Qi-Enabled,B079KZ49PJ,5.0,B079KZ49PJ,One
600,3.0 out of 5 stars,Doesn't Charge Galaxy Watch,2019-11-02,Verified Purchase,"This is charging phone fine, but doesn't charge Galaxy Watch (the charger light keeps blinking indicating the watch is not compatible).",,R2ZGE0JVJ07I0A,,Yootech-Wireless-Qi-Certified-Compatible-Qi-Enabled,B079KZ49PJ,3.0,B079KZ49PJ,0
601,4.0 out of 5 stars,Very good,2019-08-24,Verified Purchase,"My charger pin was damaged. I read in the reviews that it’s better to use the company manufactured adapter. Though it takes much time for charging, I’m happy with it",,R2UUUI410XP9TP,,Yootech-Wireless-Qi-Certified-Compatible-Qi-Enabled,B079KZ49PJ,4.0,B079KZ49PJ,0
602,4.0 out of 5 stars,Good product,2019-08-11,Verified Purchase,Initially it took longer yime to charge but gradually charging time reduced,,RH1MGG5VA7ZYZ,,Yootech-Wireless-Qi-Certified-Compatible-Qi-Enabled,B079KZ49PJ,4.0,B079KZ49PJ,0
603,5.0 out of 5 stars,Good,2019-07-18,Verified Purchase,Doesn’t over heat the phone,2 people found this helpful,R23MPE7LY7C1OY,,Yootech-Wireless-Qi-Certified-Compatible-Qi-Enabled,B079KZ49PJ,5.0,B079KZ49PJ,2
604,4.0 out of 5 stars,Good product,2019-08-21,Verified Purchase,Fast charging specialay in iPhone,,R1GNFTY6QYHN49,,Yootech-Wireless-Qi-Certified-Compatible-Qi-Enabled,B079KZ49PJ,4.0,B079KZ49PJ,0
605,5.0 out of 5 stars,Worth for the money paid,2019-08-14,Verified Purchase,Worth for the money paid,,R9ZLEKXHJ1DA3,,Yootech-Wireless-Qi-Certified-Compatible-Qi-Enabled,B079KZ49PJ,5.0,B079KZ49PJ,0
606,5.0 out of 5 stars,Big bane availability,2019-11-25,Verified Purchase,"Basically I am thankful that my watch is still working due to this replacement charger. I found it easily on Amazon and got it, is big deal thanks",,RZ60J1RCX4ECS,,Housesczar-Charging-Charger-Vivosmart-Fitness,B07PWM8MSW,5.0,B07PWM8MSW,0
607,1.0 out of 5 stars,Fake product,2019-10-07,Verified Purchase,Fake fake it was totally fake product it was not have any sensor to Messer hart rate bp and whatever was given in description so please dont waste money as well as time,9 people found this helpful,R2WFWB8VM6RGS7,,Teconica-Bluetooth-Activity-Waterproof-Functions,B07Y6FWV82,1.0,B07Y6FWV82,9
608,5.0 out of 5 stars,Excellent product,2019-11-14,,Excellent product,9 people found this helpful,R1RW6CLM4YCSIX,,Teconica-Bluetooth-Activity-Waterproof-Functions,B07Y6FWV82,5.0,B07Y6FWV82,9
609,1.0 out of 5 stars,"Worst , bad",2019-11-03,,"Worst,worst product totally fake please don't buy it  nothing except time in this product",4 people found this helpful,RS1EL20J2A9TG,,Teconica-Bluetooth-Activity-Waterproof-Functions,B07Y6FWV82,1.0,B07Y6FWV82,4
610,1.0 out of 5 stars,This is waste product,2019-12-09,Verified Purchase,This is not working and this is a fake product,,R3QFG2F06ATTEI,,Teconica-Bluetooth-Activity-Waterproof-Functions,B07Y6FWV82,1.0,B07Y6FWV82,0
611,2.0 out of 5 stars,bad products,2019-12-08,Verified Purchase,More feature are not available and its not be fair .....bcoz of shown to image on sell is another function as well as specifications and m get product to fuctions are very differnt....so this is very bad products services ......m not satisfy,,R3JD5XVD695J6C,,Teconica-Bluetooth-Activity-Waterproof-Functions,B07Y6FWV82,2.0,B07Y6FWV82,0
612,5.0 out of 5 stars,SIM BASED WATCH,2019-01-02,Verified Purchase,Worth for 1099Rs sound quality is well touch is little bit problem over all well....,25 people found this helpful,R3MNRATYXASUPX,,AJO-Smartwatch-Bluetooth-Sedentary-Monitoring,B07M6KK3J3,5.0,B07M6KK3J3,25
613,4.0 out of 5 stars,Nice product,2019-04-13,Verified Purchase,Product was working good.But should be handled with very much care and dissapointed that strap is of plastic material.,18 people found this helpful,R3UH8CXF1SOXV6,,AJO-Smartwatch-Bluetooth-Sedentary-Monitoring,B07M6KK3J3,4.0,B07M6KK3J3,18
614,5.0 out of 5 stars,Real Smart Watch,2019-05-06,Verified Purchase,"Excellent product work perfect & plenty features in watch, highly recommended to buy for kids, they will have everything  what they can enjoy",12 people found this helpful,R3CXJYWQDLA3SD,,AJO-Smartwatch-Bluetooth-Sedentary-Monitoring,B07M6KK3J3,5.0,B07M6KK3J3,12
615,4.0 out of 5 stars,Go for it,2019-07-30,Verified Purchase,"Value for money, everything is good except battery. Battery life doesn't long for a day. Touch, call quality, speaker quality all are good",3 people found this helpful,R2ZR0USRKP9EBF,,AJO-Smartwatch-Bluetooth-Sedentary-Monitoring,B07M6KK3J3,4.0,B07M6KK3J3,3
616,5.0 out of 5 stars,Value for money product,2019-07-30,Verified Purchase,I have used the product for a week and the battery has come for two full days. The call answering and you can directly talk through the watch itself. I have connected it through Bluetooth.,2 people found this helpful,R1DQQ1I6W0OX4M,,AJO-Smartwatch-Bluetooth-Sedentary-Monitoring,B07M6KK3J3,5.0,B07M6KK3J3,2
617,1.0 out of 5 stars,Not good,2019-06-14,Verified Purchase,Watch is not working....😡,4 people found this helpful,R1023GYREI3R7B,,AJO-Smartwatch-Bluetooth-Sedentary-Monitoring,B07M6KK3J3,1.0,B07M6KK3J3,4
618,1.0 out of 5 stars,Not even 3 months. Battery holds less than 15 mts.,2019-10-03,Verified Purchase,Not even 3 months since we bought this watch. Battery is gone. Battery is not holding up even for 10 minutes. See the image that shows both low battery warning and the battery level. Cheaper watch doesn't mean customer should be ready to waste that money. I was so optimistic about this watch when i bought it.,,R1M7RF5LKDRLKF,,AJO-Smartwatch-Bluetooth-Sedentary-Monitoring,B07M6KK3J3,1.0,B07M6KK3J3,0
619,5.0 out of 5 stars,Very nice watch,2019-04-13,Verified Purchase,This watch is very good😀,4 people found this helpful,R2WOA7RHHVV5I8,,AJO-Smartwatch-Bluetooth-Sedentary-Monitoring,B07M6KK3J3,5.0,B07M6KK3J3,4
620,3.0 out of 5 stars,Plastic body,2019-06-08,Verified Purchase,Plastic body,2 people found this helpful,R2NU4GDEQA4XOE,,AJO-Smartwatch-Bluetooth-Sedentary-Monitoring,B07M6KK3J3,3.0,B07M6KK3J3,2
621,1.0 out of 5 stars,Pathetic product,2019-08-04,Verified Purchase,The battery of the watch bulged in just 10 days..don’t buy it..and the product description says that it works with iOS but it doesn’t,2 people found this helpful,R1PWH383MKTIRF,,AJO-Smartwatch-Bluetooth-Sedentary-Monitoring,B07M6KK3J3,1.0,B07M6KK3J3,2
622,5.0 out of 5 stars,Good Quality and works well,2019-10-07,Verified Purchase,Came packaged in a strong and good box. The charger itself is of good quality and so are the provided wires. The wireless charger works fine too.  Though would have liked an additional C port with most companies moving to C ports. Otherwise overall its totally worth it.,,R1YCFPQNH64NES,,Wireless-Charging-Multiple-Organizer-Smartphones,B07H86V33N,5.0,B07H86V33N,0
623,5.0 out of 5 stars,Good solution,2019-01-31,Verified Purchase,Excellent option since the devices are too many and avoids having chargers everywhere in he hous3.,One person found this helpful,R3CCHV9GE676L7,,Wireless-Charging-Multiple-Organizer-Smartphones,B07H86V33N,5.0,B07H86V33N,One
624,5.0 out of 5 stars,A great find that does what is expected!,2019-10-06,Verified Purchase,"Absolutely good! Must have if you want to get rid of dangling wires and have multiple devices to charge, quickly. Elegant and versatile, this is a must have!",,R3BXEJ70Y4GU3L,,Wireless-Charging-Multiple-Organizer-Smartphones,B07H86V33N,5.0,B07H86V33N,0
625,5.0 out of 5 stars,Good,2019-09-01,Verified Purchase,Good product. Satisfied.,One person found this helpful,R2ZGND3XO1HQL7,,Wireless-Charging-Multiple-Organizer-Smartphones,B07H86V33N,5.0,B07H86V33N,One
626,2.0 out of 5 stars,Not good,2019-11-18,Verified Purchase,Magnetic charger not working properly and magnet is not good enough to stick to the watch,3 people found this helpful,R2KKOCEH4HE21V,,Trajectory-Wireless-Charger-Charging-Compatible,B07ZTC2VNG,2.0,B07ZTC2VNG,3
627,5.0 out of 5 stars,Price worthy,2019-11-08,,Nice product. Saves me a lot of headaches in finding sockets. Magnetic charger works nice too,3 people found this helpful,R397OSH9F1DLAT,,Trajectory-Wireless-Charger-Charging-Compatible,B07ZTC2VNG,5.0,B07ZTC2VNG,3
